,name,store_id,category,address,tel,amenity,broadcast,business_hours,menu
10,교대이층집 강남CGV점,1571147043,"육류,고기요리",서울 강남구 강남대로94길 9 2층,0507-1425-7116,"단체 이용 가능, 예약, 남/녀 화장실 구분",,"매일
12:00 - 00:30
15:00 - 16:30 브레이크타임","통목살(국내산,160g)
잘 숙성 된 살코기의 톡 터지는 부드러운 목살 부위를 느끼고 싶으시다면 강력 추천!!
17,000원; 차돌박이 (한우1++, 150g)
신선한 차돌박이를 얇게 슬라이스하여 씹을수록 고소한 맛과 쫀득한 식감이 일품인 차돌박이
29,000원; 해물냄비 추가
10,000원; 버섯칼국수
다양한 버섯과 진하게 우려낸 육수 그리고 쫄깃한 칼국수 면발로 만들어진 일품 버섯칼국수
8,000원; 볶음밥한 판
고기를 다 먹고 남은 돼지고기 기름위에 야무지게 볶아내어 깔끔한 마무리를 선사합니다
12,000원; 시골된장찌개
시골에서 직접 공수한 집된장으로 구수하면서 진한 국물맛이 인상적인 된장찌개
8,000원; 냉면(물/비빔)
기와 함께 드시면 더욱 맛있는 시원한 냉면은 쫄깃쫄깃하고 국물이 깔끔한게 특징입니다
7,000원"
11,교대이층집 강남역점,1010367000,"육류,고기요리",서울 강남구 강남대로78길 14 2층,0507-1488-7116,"단체 이용 가능, 예약, 남/녀 화장실 구분, 대기공간",,"매일
14:00 - 02:00","통목살(160g)
국내산 프리미엄 돼지 1등급으로 두툼한 목살에서 터져나오는 육즙을 즐기실 수 있습니다.
17,000원; 통항정(150g)
돼지 한마리에서 소량만 나오는 돼지 특수부위 최고급부위로 교대이층집만의 프리미엄 항정살을 맛보실 수 있습니다.
19,000원; 한우차돌박이(한우1++, 150g)
국내산 한우 1++ 차돌박이로 특제소스와 같이 찍어 드시면 차돌박이 특유의 쫄깃함과 고소함을 느끼실 수 있습니다.
29,000원; 한우채끝등심(한우1++, 150g)
한우1++ 프리미엄 채끝 등심의 깊은 맛을 느껴보십시요. 정말 자신있는 소고기 시그니쳐 메뉴!!
43,000원; 해물냄비 추가
기본 상차림에 포함되어 있는 메뉴입니다. 시원한 가스우부시육수에 야채와 해물이 들어있습니다
10,000원; 버섯칼국수
기본 제공되는 해물냄비에 건더기 드신 후 육수 추가하여 끊여 드실 수 있습니다.
8,000원; 볶음밥한 판
베이컨과 특제 양념으로 비벼 볶은밥으로 식후 꼭 드셔야 메뉴입니다
12,000원; 시골된장찌개
전통 재래식된장과 소고기를 가득 넣어 끊인 된장찌게로 밥에 비벼 드시는 스타일입니다
8,000원; 냉면(물/비빔)
물냉면과 비빔냉면이 있으며 시원한 육수 맛과 탱탱한 면발이 최고입니다
7,000원"
12,우된장 교대본점,1530031734,한식,서울 서초구 서초중앙로26길 11 1층 101호,0507-1373-0623,주차,,"매일
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더","막국수+우삼겹 정식
13,900원; 계란말이
7,000원; 치즈계란말이
9,000원; 새우미나리전
13,000원; 미나리볶음밥
4,000원; 치즈미나리볶음밥
6,000원"
13,응야끼도리 강남점,34906890,요리주점,서울 서초구 서초대로77길 43 경원빌딩,0507-1447-9223,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 반려동물 동반, 대기공간",,"토
15:00 - 07:00; 일
15:00 - 06:00; 월
15:30 - 05:00; 화
15:30 - 05:00; 수
15:30 - 05:00; 목
15:30 - 06:00; 금
15:00 - 07:00","가을 전어구이
변동; 겨울 석화
변동"
14,어거스트 힐 강남점,661051254,양식,서울 강남구 강남대로106길 25,0507-1478-8013,"예약, 무선 인터넷, 단체 이용 가능, 남/녀 화장실 구분, 포장, 주차, 발렛파킹","생방송투데이 2850회, 21.06.22.
2021년 6월 22일
 스테이크","토
11:30 - 22:00
21:00 라스트오더; 일
11:30 - 22:00
21:00 라스트오더; 월
11:30 - 22:00
21:00 라스트오더; 화
11:30 - 22:00
21:00 라스트오더; 수
11:30 - 22:00
21:00 라스트오더; 목
11:30 - 22:00
21:00 라스트오더; 금
11:30 - 22:00
21:00 라스트오더; 09/16-09/17 추석 연휴 휴무","수제 베이컨 콥샐러드
21,900원; 채끝 스테이크 (300g)
탑초이스 이상급의 선별된 육류로 어거스트힐만의 숙성방식을 통해 풍미를 극대화한 채끝스테이크
49,900원; 토마호크 스테이크 (100g당)
최고급 품질의 새우 살, 등심, 갈빗살 세 가지 부위를 함께 즐길 수 있는 블랙 앵거스 최상 등급의 립아이 스테이크 (900g~1.2kg 주문 가능)
19,700원; 스모크치킨퀘사디아
부드럽게 수비드한 치킨, 스모키한 소스가 들어간 독특한 훈현향의 이색 퀘사디아
13,900원; 비프 버터 라이스
잠발라야 형식의 요리로 볶음밥과 리소토 사이의 음식으로 이해하시면 편하십니다. 푸짐한 양의 밥과 더불어 토핑 된 비프가 어우러진 메뉴입니다.
21,900원; 포터하우스 스테이크(100g당)
17,300원; 까르보나라
""평일점심에만"" 판매하는 말이 필요 없는 인기 파스타
13,000원; 스파이스 치킨라이스
""평일점심에만"" 판매하는 매콤한 닭 다리 살 튀김과 버터 라이스
14,000원; 에이드
자몽, 오렌지, 모히또, 라벤더 레몬으로 구성된 상큼한 과일 에이드
6,000원"
15,봉우이층집,37577974,돼지고기구이,서울 강남구 봉은사로18길 76 스타 팰리스,0507-1395-8454,"단체 이용 가능, 무선 인터넷, 예약, 남/녀 화장실 구분, 주차",,"매일
11:30 - 23:00
22:20 라스트오더","통삼겹대표
150g. 삼겹살중 가장 맛있는 국내산 고급 암퇘지만을 사용합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 이베리코 통목살대표
150g.이베리코는 스페인 흑돼지 품종으로. 스페인 청정지역에서 자연산 도토리를 먹고 자랍니다. 각종 언론에서 전세계 쉐프들이 죽기전 먹어야할 고기품종으로 이베리코를 추천합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 항정살대표
130g. 육질이 쫄깃하고 찰지며, 촘촘한 지방으로 부드러운 식감을 가집니다.항정살은 삼겹살의 10%만 도육되기 때문에 비싼 돈육입니다.제대로 교육받은 그릴러가 정성을 다해 고기를 구워드립니다.
19,000원; 항아리가위냉면매운맛2단계대표
물냉면과 비빔냉면을 동시에 맛볼수 있는 봉우에만 있는 스페셜 메뉴입니다
8,000원; 통삼겹대표
150g. 삼겹살중 가장 맛있는 국내산 고급 암퇘지만을 사용합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 항정살대표
130g. 육질이 쫄깃하고 찰지며, 촘촘한 지방으로 부드러운 식감을 가집니다.항정살은 삼겹살의 10%만 도육되기 때문에 비싼 돈육입니다.제대로 교육받은 그릴러가 정성을 다해 고기를 구워드립니다.
19,000원; 이베리코 통목살대표
150g.이베리코는 스페인 흑돼지 품종으로. 스페인 청정지역에서 자연산 도토리를 먹고 자랍니다. 각종 언론에서 전세계 쉐프들이 죽기전 먹어야할 고기품종으로 이베리코를 추천합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 한우육회
25,000원; 한우투뿔등심
130g
45,000원; 꽃게라면
직접 제조한 소스를 사용하며, 해물과 꽃게로 시원하고 칼칼한 육수맛을 보실수 있습니다
10,000원; 날치알볶음밥
* 1개 공기밥 반공기, 2개 한공기 5가지 재료와 날치알이 가득 들어가 고소한 맛 듬직한 맛을 보실수 있습니다
4,000원; 물냉면
함흥식 냉면으로 동치미 육수와 사골 육수의 조화로 시원하고 담백한 맛이며, 면이 얇아 소화도 잘되고 먹기에 편합니다!
8,000원; 비빔냉면
가늘고 쫄깃한 맛에 매콤한 양념이 더한 맛입니다!
8,000원; 항아리가위냉면매운맛2단계대표
물냉면과 비빔냉면을 동시에 맛볼수 있는 봉우에만 있는 스페셜 메뉴입니다
8,000원"
16,대진도원참치 강남역점,1008611365,생선회,서울 강남구 테헤란로 113 목화밀라트 지하1층 제비101호,0507-1473-4588,"포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 단체 이용 가능, 남/녀 화장실 구분, 유아의자, 대기공간, 간편결제, 주차",,"토
11:30 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 화
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 수
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 목
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 금
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 09/16-09/17 추석 연휴 휴무","일반정식(점심)
참치회 무려 18pcs(참다랑어 25%) 와 부족함이 없는 사이드
22,900원; 참치물회(물회덮밥)
히트예감! 날씨가 따뜻해 질 수록 폭발적인 인기를 얻을 물회! 참치물회
17,900원; 참치단판메뉴-VIP싱글플레이트(1인)
참치회 리필없이, VIP와 같은 구성입니다.
77,000원; 참치무한리필-대진(1인)
무한으로 마음껏 즐기세요 참다랑어30%, 눈다랑어 황새치 주요부위와 간장게장 등 제공됩니다
49,000원; 혼마정식+혼도로초밥6pcs
혼마정식과 혼도로초밥6pcs 고급부위의 황홀한 향연
54,900원; 참치혼도로초밥
혼마구로 뱃살만! 최고급 부위 초밥 12pcs
32,900원; 폭탄 회덮밥
회덮밥의 끝판왕 치솟는 인기
14,900원; 특정식(점심)
참치회 무려 18pcs(참다랑어 50%) 와 부족함이 없는 사이드
27,900원; 사케동(연어덮밥)
최고급 연어로 만든 사케동!
14,900원; 폭탄 알탕
14,900원; 리틀도원123
어린이 전용(저학년) 초밥(계란,유부,새우),튀김,우동 소중히 모시겠습니다.
11,900원; 도원B(2인세트)
특정식(or참연정식) 2인(회 36p),반반반초밥(12P),전복2미,홍게라면
92,900원; 연어초밥
19,900원; 참치일반초밥
19,900원; 참치일품초밥
26,900원; 알탕
10,900원; 알밥
10,900원; 대구탕
11,900원; 대구맑은탕
시원하다 개운하다 깔끔하다 바로 이거다
11,900원; 홍게라면
맛좋은 홍게의 감칠맛이 그대로
11,900원; 홍게된장찌개
11,900원"
17,일일향 강남역3호점,37604496,중식당,서울 서초구 서초대로78길 22 홍우빌딩,0507-1351-8133,"단체 이용 가능, 예약, 주차, 무선 인터넷, 포장, 남/녀 화장실 구분",,"매일
11:30 - 21:00
15:00 - 17:00 브레이크타임","갑오징어쟁반짜장
14,000원; 고추잡채밥
15,000원; 짜장면
8,000원; 옛날짬뽕
10,000원; 옛날볶음밥
10,000원; 잡채볶음밥+후라이
13,000원; 육즙탕수육
33,000원; 전가복스페셜
90,000원; 고추유린기
38,000원; 멘보샤
33,000원; 가지튀김
42,000원; 게살볶음
78,000원; 오룡해삼
90,000원; 특품냉채
78,000원"
18,플랫나인,1793702349,바(BAR),서울 서초구 강남대로65길 10 5층,0507-1389-9630,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"토
15:30 - 02:00
01:30 라스트오더; 일
18:00 - 24:00
23:30 라스트오더; 월
18:00 - 24:00
23:30 라스트오더; 화
18:00 - 24:00
23:30 라스트오더; 수
18:00 - 24:00
23:30 라스트오더; 목
18:00 - 24:00
23:30 라스트오더; 금
18:00 - 02:00
01:30 라스트오더; 09/17 휴무","NonAlcohol Squash
Non Alcoholic Squash Cocktail
17,000원; Cocktail (Classic / Wine / NON)
classic, wine, variation, non alcohol cocktail
14,000~23,000원; 바질&관자 파스타
제노바식 바질페스토와 토마토, 스트라차텔라, 피스타치오, 구운 관자를 곁들인 스파게티니
26,000원; 홍새우 토마토 파스타
홍새우와 딜, 바질, 스트라차텔라를 곁들인 토마토 스파게티니
22,000원; 푸타네스카
엔초비와 마늘, 케이퍼로 맛을 내고, 그린 올리브와 방울토마토를 곁들인 스파게티니
19,000원; 부라타 카프레제
부라타와 마리네이드한 방울토마토 콩카세, 바질을 곁들인 카프레제
28,000원; 관자구이
버터와 허브로 향을 낸 관자와 채소를 당근 퓨레와 함께 담아낸 관자요리
24,000원; 뽀모도로 비프볼
다진 소고기와 허브, 향신료를 섞어 만든 수제 비프볼과 뽀모도로 토마토 소스
19,000원; 구운 버섯과 제철 채소
각종 허브와 향신료로 맛을 낸 구운 버섯과 제철 채소
17,000원; 시저 샐러드
크루통과 그라나파다노, 시저 드레싱에 마늘 칩을 곁들인 클래식 샐러드
14,000원; 부라타 & 샤인머스캣
꿀에 절인 샤인머스캣과 피스타치오, 크랜베리를 곁들인 부라타
26,000원; 브리 구이 & 캔디드 피칸
수제 캔디드 피칸과 메이플 시럽을 곁들인 구운 브리
22,000원; 멜론 프로슈토
프로슈토와 발사믹, 그라나파다노 & 브라운 치즈를 곁들인 메론
19,000원; 버팔로 윙
14,000원; 프렌치 프라이
8,000원; 그린 올리브
6,000원; 브라우니 & 아이스크림
16,000원; 브라운치즈 크로플 & 아이스크림
16,000원; 스모어 딥
다크 커버쳐 초콜릿과 마시멜로우를 오븐에 구운 스위트 플레이트
14,000원; 와인
Red, White, Sparkling, Champagne
13,000~670,000원; Whisky
싱글몰트, 플렌디드, 버번 등
11,000~790,000원; COGNAC
Hennessy, Remy martin, Martell, Gautier
190,000~910,000원; VODKA
Danzka, Danzka flavor, Grey goose, Beluga noble
15,000~260,000원; GIN
Hendrick's, Malfy, Monkey47, no3, no10, botanist등
13,000~260,000원; TEQUILA
Jose cuervo, Flask 1965, Patron x.o cafe dark, Patron silver
13,000~330,000원; Liqueur
Jagermeister, Agwa, X-rated, Absinthe
10,000~260,000원; Beer
Draft Beer - 하이네켄 Bottled Beer - 버드와이저, 호가든 등
9,000~14,000원"
19,오마카세 오사이초밥 강남역점,1202909771,"초밥,롤",서울 강남구 테헤란로1길 28-9 5층,0507-1363-0177,"예약, 무선 인터넷",,"토
10:30 - 21:30
14:30 - 16:30 브레이크타임; 일
10:30 - 21:30
14:30 - 16:30 브레이크타임; 월
11:00 - 21:00
15:00 - 17:00 브레이크타임; 화
11:00 - 21:00
15:00 - 17:00 브레이크타임; 수
11:00 - 21:00
15:00 - 17:00 브레이크타임; 목
11:00 - 21:00
15:00 - 17:00 브레이크타임; 금
11:00 - 21:00
15:00 - 17:00 브레이크타임; 09/17 추석 당일 휴무","런치
오마카세 초밥 런치
19,000원; 디너
오마카세 초밥 디너
29,000원; 도미머리구이
도미머리구이. 결제시 요청사항에 적어주시면 더 빠르게 드실 수 있습니다
9,000원; 연어머리구이
연어머리구이. 결제시 요청사항에 적어주시면 더 빠르게 드실 수 있습니다
7,000원"
20,감성타코 강남역점,1306983663,"멕시코,남미음식",서울 강남구 강남대로 406 지하1층 감성타코,02-565-8830,"무선 인터넷, 남/녀 화장실 구분, 포장, 단체 이용 가능, 예약",,"토
11:30 - 22:00
21:00 라스트오더; 일
11:30 - 22:00
21:00 라스트오더; 월
11:30 - 22:00
21:00 라스트오더; 화
11:30 - 22:00
21:00 라스트오더; 수
11:30 - 22:00
21:00 라스트오더; 목
11:30 - 22:00
21:00 라스트오더; 금
11:30 - 22:00
21:00 라스트오더","치폴레크림 쉬림프 브리또대표
15,000원; 베르데 숏립 퀘사디아대표
15,800원; 과콰몰리 쉬림프 퀘사디아대표
15,000원; 아보카도 치폴레크림 쉬림 타코매운맛1단계대표
12,000원; 숏립 타코매운맛1단계대표
12,800원; 까르니따스 치즈 타코
10,000원; 파인애플 살사 베르데 타코매운맛1단계
10,000원; 자메이카 저크 치킨 타코매운맛1단계
10,000원; 칠리라차 쉬림프 타코
11,000원; 아보카도 치폴레크림 쉬림 타코매운맛1단계대표
12,000원; 스피나치 파마산 머쉬룸 타코
10,000원; 숏립 타코매운맛1단계대표
12,800원; 클래식 스테이크 타코
13,800원; 까르니따스 베르데 브리또
14,000원; 치폴레크림 쉬림프 브리또대표
15,000원; BBQ 숏립 브리또
15,000원; 아가베 블랙잭 퀘사디아
14,000원; 베르데 숏립 퀘사디아대표
15,800원; 과콰몰리 쉬림프 퀘사디아대표
15,000원; 자메이카 저크 치킨 퀘사디아매운맛1단계
14,000원; 고저스 버팔로 감자튀김
10,000원; 칠리라차 버팔로 윙스
17,000원; 어니언링
12,000원; 감성 칠리 나초
9,000원; 베르데 해쉬 브라운
9,000원"
21,샤브쌈주머니 서울강남점,35516698,샤브샤브,서울 강남구 테헤란로5길 11,0507-1441-7701,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 배달, 포장, 주차",,"매일
10:00 - 22:00
21:00 라스트오더","소고기샤브+삼겹살+우삼겹 리필 세트
소고기샤브+삼겹살(무한)+우삼겹(무한)+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
34,800원; 오리구이+소고기샤브+월남쌈
월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
19,000원; 차돌박이구이+소고기샤브+월남쌈
월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
18,000원; 해물샤브+소고기샤브+월남쌈 세트
소고기샤브+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
29,000원; 월남쌈+소고기샤브 무한리필 세트
소고기샤브(무한)+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
31,800원; All 무한리필 Set
소고기샤브(무한),삼겹살(무한),우삼겹(무한),월남쌈(무한),칼국수+볶음밥+샐러드바 기본
35,800원"
22,땀땀,1298530125,베트남음식,서울 강남구 강남대로98길 12-5,02-554-8892,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 포장, 배달","생방송투데이 2658회, 20.09.14.
2020년 9월 14일
 쪽갈비쌀국수/소곱창쌀국수; 생방송오늘저녁 1017회, 19.02.25.
2019년 2월 25일
 곱창쌀국수/불타는쌀국수; 생방송아침이좋다 535회, 18.07.04.
2018년 7월 4일
 곱창쌀국수; 2TV생생정보 471회, 17.12.14.
2017년 12월 14일
 고기폭탄쌀국수","토
11:00 - 22:00
20:30 라스트오더; 일
11:00 - 22:00
20:30 라스트오더; 월
11:00 - 22:00
20:30 라스트오더; 화
11:00 - 22:00
20:30 라스트오더; 수
11:00 - 22:00
20:30 라스트오더; 목
11:00 - 22:00
20:30 라스트오더; 금
11:00 - 22:00
20:30 라스트오더; 09/17 추석 당일 휴무","매운한우소곱창쌀국수
우리 한우 소곱창 쌀국수
24,000원; 양지쌀국수
양지 쌀국수
11,000원; 우삼겹 쌀국수
우삼겹 쌀국수
12,000원; 양지 우삼겹 쌀국수
양지 우삼겹 쌀국수
13,000원; 바쿠테 보양쌀국수
싱가포르 바쿠테 갈비 쌀국수
16,000원; 소힘줄 보양 쌀국수
힘줄 쌀국수
16,000원; 숯불 직화 소고기 쌀국수
직화 프리미엄 소고기 쌀국수
14,000원; 소꼬리 보양 쌀국수
소꼬리 보양쌀국수
18,000원; 프라이드 바쿠테
베트남식 돼지갈비 튀김
19,000원; 하노이 분짜
직화 돼지고기, 신선한 야채, 튀김롤을 함께 제공되는 느억맘 소스에 젹셔 먹는 국수 요리
14,000원; 숯불구이 돼지고기 덮밥
숯불구이 돼지고기 덮밥
13,000원; 코코넛 슈림프 & 크리스피 롤
코코넛 가루를 입힌 신선한 새우와 다진새우를 튀긴 롤 요리
5,000원; 매운 우삼겹 쌀국수
매운 우삼겹 쌀국수
13,000원; 매운 쪽갈비 쌀국수
17,000원"
23,영차떡볶이,1027439824,떡볶이,서울 강남구 봉은사로4길 36 1층 101호,0507-1374-8133,"포장, 배달, 무선 인터넷, 단체 이용 가능",,"토
11:30 - 21:30
21:00 라스트오더; 일
11:30 - 21:30
21:00 라스트오더; 월
11:30 - 21:30
21:00 라스트오더; 화
11:30 - 21:30
21:00 라스트오더; 수
11:30 - 21:30
21:00 라스트오더; 목
11:30 - 21:30
21:00 라스트오더; 금
11:30 - 21:30
21:00 라스트오더; 09/17 추석 당일 휴무","크림새우튀김L(9마리)
달콤한 크림마요소스에 탱글바삭한 통실새우튀김. 아삭아삭한 양파와, 고소한 알새우칩.
16,000원; 버터갈릭감자튀김
단짠의 정석. 말모! 버터갈릭감자튀김 통실통실한 바삭감자, 갈릭디핑소스 듬뿍!
7,000원; 영차떡볶이L (3~4인분)
기본구성:(떡,오뎅,라면사리1,쫄면사리,당면,파,양배추,깻잎,계란2개)
24,000원; 로제떡볶이L (3~4인분)
기본구성:(떡,오뎅,라면사리1,쫄면사리,당면,파,양배추,새우,눈꽃치즈,베이컨,계란2개)
29,000원; 짜장떡볶이L (3~4인분)
기본구성: (떡,오뎅,라면사리1,쫄면사리,당면,파,양배추,깻잎,계란2개)
26,000원; 불떡볶이L (3~4인분)
기본구성:(떡,오뎅,라면사리1,쫄면사리,당면,파,양배추,깻잎,계란2개)
25,000원; 마라로제떡볶이L
기본구성:(떡,오뎅,당면,넓적당면,유부,분모자,파,양배추,새우,눈꽃치즈,베이컨,계란2개)
30,000원; 아이스크림튀김
단짠의 정석. 바삭한 튀김 안에 달콤시원한 아이스크림
4,000원; 날치알볶음밥
한국인의 소울푸드. 배불러도 포기못하는 볶음밥.날치알 톡톡! 김가루, 챔기름~
3,500원; 삶은계란(1개)
800원; 오뎅사리
2,000원; 치즈떡8개
2,000원; 라면사리
2,000원; 쫄면사리
2,000원; 납작당면사리
2,000원; 넓적당면
2,500원; 분모자
3,000원; 유부(6개)
2,000원; 비엔나소세지(8개)
2,000원; 깻잎+파
2,500원; 양배추+파
2,500원; 깻잎+파+양배추
3,000원; 모짜렐라치즈
3,000원; 눈꽃치즈
3,000원; 갈릭후레이크
2,500원; 야끼만두튀김2개
2,500원; 오징어튀김2개
2,500원; 김말이2개
2,500원; 듬뿍 청포도에이드1000ML
7,500원; 듬뿍 자몽에이드1000ML
7,500원; 듬뿍 애플망고에이드1000ML
8,000원; 듬뿍 한라봉에이드1000ML
8,000원; 코카콜라
3,000원; 코카콜라제로
3,000원; 웰치스제로
3,000원; 스프라이트
3,000원; 스프라이트제로355ML
3,000원; 갈아만든배
3,000원; 환타오렌지제로
3,000원; 환타파인애플제로
3,000원; 쿨피스복숭아
2,500원; 쿨피스파인애플
2,500원; 테라330ML
6,000원; 호가든330ML
7,000원; 아사히330ML
7,000원; 기네스330ML
8,000원; 새로
6,000원; 참이슬
6,000원; 처음처럼
6,000원; 진로이즈백
6,000원"
24,이자카야 열,1891067989,이자카야,서울 서초구 강남대로 345 2층,0507-1366-7710,"단체 이용 가능, 예약, 남/녀 화장실 구분, 주차, 발렛파킹",,"토
16:00 - 02:00; 일
정기휴무 (매주 일요일); 월
16:00 - 01:00; 화
16:00 - 01:00; 수
16:00 - 01:00; 목
16:00 - 01:00; 금
16:00 - 02:00; 09/14 , 09/16-09/18 추석 연휴 휴무","계절 모듬 사시미
50,000원; 참치 타르타르
25,000원; 마구로 아에모노
23,000원; 소고기 가라아게
27,000원"
25,시부야 네코,1833574490,이자카야,서울 서초구 서초대로77길 41 1층,02-532-4073,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"매일
17:00 - 04:00","닭날개 튀김4p
3,600원; 닭껍질 꼬치4p
3,600원; 해물 야끼우동
18,000원; 오꼬노미야끼
18,000원; 모찌리도후
10,000원; 생맥주
1,900원"
26,고깃집열,1879127565,"육류,고기요리",서울 서초구 서초대로78길 48 2층,0507-1449-7712,"예약, 남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능, 대기공간, 주차, 발렛파킹",,"토
13:00 - 21:20; 일
정기휴무 (매주 일요일); 월
14:00 - 22:20; 화
14:00 - 22:20; 수
14:00 - 22:20; 목
14:00 - 22:20; 금
14:00 - 22:20; 09/16-09/18 추석 연휴 휴무","한마리 세트
목살 가브리살 삼겹살 800G (3-4인 추천!)
88,000원; 두툼삼겹살
두툼해서 더 맛있는 숯불향 가득한 삼겹살
17,000원; 오도독갈비
참을 수 없는 식감과 달콤짭짤한 갈비양념의 조화
14,000원; 1++ 한우갈빗살
1++ 한우갈빗살을 이 가격에! 풍미도 육즙도 최고!
20,000원; 한우육회
1++ 한우육회 (160g)
27,000원; 서질녀솥밥과 해조류
어릴 적, 새벽이면 들려오던 치-익하던 소리와 구수한 밥냄새 할머니 솥밥과 다시마쌈
8,000원; 오색볶음밥
김치고기볶음밥에 김 날치알마요 쪽파 단무지를 올린 후 계란물을 곁들인 고깃집열 시그니쳐
12,000원; 순두부찌개
고기와 고소한 순두부 계란의 조화 뜨끈한 마무리로 추천!
6,000원; 매운열라면
순두부를 넣어 더 든든하게! 꼭 드셔보세요.
5,000원; 들기름간장국수
들기름과 간장 김을 넣어 고소 짭짤한 국수 고기를 올려 돌돌 말아 드세요.
7,000원; 열무국수
새콤해서 더 매력적인 마무리와 곁들임으로 1등메뉴! 열무국수
7,000원"
