name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
교대이층집 강남CGV점,1571147043,"육류,고기요리",서울 강남구 강남대로94길 9 2층,0507-1425-7116,꽃삼겹이 유명한 강남역 모임장소,"단체 이용 가능, 예약, 남/녀 화장실 구분",,"매일
12:00 - 00:30
15:00 - 16:30 브레이크타임","꽃삼겹(국내산,150g)
대표
급냉 시킨 프리미엄 삼겹살로 고기 안에 각종 야채를 넣어 쌈싸먹는 프리미엄 삼겹살입니다. 깔끔한 맛이 일품입니다.
17,000원; 통삼겹(국내산,160g)
대표
진한 풍미의 두툼한 저희 매장만의 프리미엄삼겹살을 즐겨보세요. 고소함과 풍요로운 육즙의 향연입니다~
17,000원; 항정살(국내산, 150g)
대표
돼지 한마리에서 얼마 나오지 않는 특수 부위로 이 고소함의 극치란...!!
19,000원; 채끝등심 (한우1++, 150g)
대표
특 한우 1++의 자부심. 이 가격에 이런 고급 한우 채끝등심은 사랑입니다~
43,000원; 통목살(국내산,160g)
잘 숙성 된 살코기의 톡 터지는 부드러운 목살 부위를 느끼고 싶으시다면 강력 추천!!
17,000원; 차돌박이 (한우1++, 150g)
신선한 차돌박이를 얇게 슬라이스하여 씹을수록 고소한 맛과 쫀득한 식감이 일품인 차돌박이
29,000원; 해물냄비 추가
10,000원; 버섯칼국수
다양한 버섯과 진하게 우려낸 육수 그리고 쫄깃한 칼국수 면발로 만들어진 일품 버섯칼국수
8,000원; 볶음밥한 판
고기를 다 먹고 남은 돼지고기 기름위에 야무지게 볶아내어 깔끔한 마무리를 선사합니다
12,000원; 시골된장찌개
시골에서 직접 공수한 집된장으로 구수하면서 진한 국물맛이 인상적인 된장찌개
8,000원; 냉면(물/비빔)
기와 함께 드시면 더욱 맛있는 시원한 냉면은 쫄깃쫄깃하고 국물이 깔끔한게 특징입니다
7,000원"
교대이층집 강남역점,1010367000,"육류,고기요리",서울 강남구 강남대로78길 14 2층,0507-1488-7116,,"단체 이용 가능, 예약, 남/녀 화장실 구분, 대기공간",,"매일
14:00 - 02:00","꽃삼겹(150g)
대표
얇은 삼겹살에 여러 가지 야채를 넣어 싸 드시는 매장 시그니쳐 메뉴~~ 깔끔한 맛이 일품입니다.
17,000원; 통삼겹(160g)
대표
겉바 속촉으로 맛있게 구워 드리는 육즙 팡~ 터지는 고소한 프리미엄 통삼겹살입니다.
17,000원; 통목살(160g)
국내산 프리미엄 돼지 1등급으로 두툼한 목살에서 터져나오는 육즙을 즐기실 수 있습니다.
17,000원; 통항정(150g)
돼지 한마리에서 소량만 나오는 돼지 특수부위 최고급부위로 교대이층집만의 프리미엄 항정살을 맛보실 수 있습니다.
19,000원; 한우차돌박이(한우1++, 150g)
국내산 한우 1++ 차돌박이로 특제소스와 같이 찍어 드시면 차돌박이 특유의 쫄깃함과 고소함을 느끼실 수 있습니다.
29,000원; 한우채끝등심(한우1++, 150g)
한우1++ 프리미엄 채끝 등심의 깊은 맛을 느껴보십시요. 정말 자신있는 소고기 시그니쳐 메뉴!!
43,000원; 해물냄비 추가
기본 상차림에 포함되어 있는 메뉴입니다. 시원한 가스우부시육수에 야채와 해물이 들어있습니다
10,000원; 버섯칼국수
기본 제공되는 해물냄비에 건더기 드신 후 육수 추가하여 끊여 드실 수 있습니다.
8,000원; 볶음밥한 판
베이컨과 특제 양념으로 비벼 볶은밥으로 식후 꼭 드셔야 메뉴입니다
12,000원; 시골된장찌개
전통 재래식된장과 소고기를 가득 넣어 끊인 된장찌게로 밥에 비벼 드시는 스타일입니다
8,000원; 냉면(물/비빔)
물냉면과 비빔냉면이 있으며 시원한 육수 맛과 탱탱한 면발이 최고입니다
7,000원"
미도인 강남,1427134948,일식당,서울 강남구 강남대로102길 16 지상 2층,0507-1441-2065,,"단체 이용 가능, 무선 인터넷, 포장, 배달, 남/녀 화장실 구분",,"매일
11:30 - 21:00","(런치한정)400 스테이크 덮밥
대표
무려 400g을 한그릇에 담았습니다. 원가 부담이 있지만 일찍 찾아주신분께 보답하겠습니다.
16,800원; 미도인 스테이크 덮밥
대표
부드러운 육즙의 스테이크를 올린 말이 필요없는 미도인 대표 덮밥
10,500원; (디너한정)9첩반상
대표
스테디셀러 미도인스테이크덮밥 가스오부시 우려낸 국물과 야채튀김이 올라간 소바, 왕새우 튀김
14,800원; 가정식 등심테이크
대표
부드러운 육즙의 숙성 스테이크와 진한 육수로 우려낸 단호박 스프, 아지다마고의 한상 차림
16,800원; 우니스테이크덮밥 한상차림
신선하고 녹진한 바다의 맛이 일품인 우니와 미도인 스테이크의 만남. 입안에서 녹을지 몰라요
19,800원; 단새우스테이크 덮밥 한상차림
동해안 단새우,서해안 생감태, 미도인 스테이크의 특별한 만남 반해버릴 그맛의 한상차림
16,800원; 등심스테이크덮밥 한상차림
부드러운 육즙의 등심스테이크를 특제 소스와 함께 한그릇에 담았습니다. 대표 한상차림메뉴!
15,800원; 큐브스테이크 한상차림
미도인의 인기덮밥 메뉴! 부드러운 육즙의 숙성스테이크와 특제 단짠 소스로 만든 한상차림
13,800원; 곱창&대창 덮밥 한상차림
깔끔하고,쫄깃한 소곱창과 고소한 대창이 햅쌀밥 위에 올라간 든든한 덮밥 한상차림
15,800원; 가정식 등심 스테이크
등심 스테이크와 진한 육수로 우려낸 단호박 스프, 아지다마고의 한상 차림
16,800원; 등심 트리플스테이크
부드러운 육즙의 스테이크, 메쉬 포테이토와 대파,특제 와인소스의 세상에 없는 환상적인 조화
17,800원; 대창 등심스테이크
대창과 부드러운 육즙의 등심 스테이크,과감하지만 멋진 콜라보
19,700원; 곱창 등심스테이크(한정메뉴)
특제 소스로 12시간 저온 숙성한 소곱창과 부드러운 육즙의 스테이크,오직 미도인 만이 구현
20,700원; 화산 불백 덮밥
불맛 나는 돼지고기를 화산 모양으로 형상화한 비쥬얼 갑 강추 덮밥
9,500원; 곱창 대창 덮밥(한정메뉴)
미도인의 특별한 저온 숙성 방법과 매콤한 한국식 특제 소스를 곁들인 대한민국 최초 곱대덮밥
13,900원; 큐브 스테이크 덮밥
부드러운 육즙의 숙성 스테이크와 특제 단짠 소스로 만든 스테이크 덮밥
11,500원; 대창 덮밥
말이 필요없는 맛!! 잘 손질된 대창을 매콤한 특제 양념과 불맛 나게 볶아낸 특별 덮밥
12,500원; 대창 큐브 스테이크 덮밥(대큐)
스테이크와 대창을 함께 즐길수 있는 미도인만의 특별한 콜라보 메뉴
14,800원; 명란 크림 파스타
깔끔한 명란 크림소스! 특제 스파이시 첨가로 더욱 특별한 미도인만의 특제 파스타
12,800원; 새우 로제 생면 파스타
깔끔하고 부드러운 로제크림소스! 특제 스파이시 소스와 탱글한 새우의 환상 조화!
13,800원; 바질크림 새우파스타
두근 두근.. 초록의 바질 페스토 크림 소스에 빠진 큼직한 새우와 베이컨칩의 환장 조합!
14,800원; 청두 사천 탄탄멘
사천식으로 만든 매콤한 참깨돈골 육수와 매장에서 직접 만든 탄면장을 얹은 전통 탄탄멘
8,800원; 미도인 우육면
국물요리에 지평을 연 묵직하고 깔끔한 국물이 일품인 소고기 듬뿍 미도인만의 우육탕면
9,900원; 미도인 곱창 라멘(한정메뉴)
부드러우면서 쫄깃한 곱창의 식감과 얼큰 시원한 미도인 만의 특별라멘
12,800원; 미도인 마제소바
특제소스에 돼지고기 민찌를 볶아 고기고명과 부추,대파,김가루를 함께 비벼먹는 일본식 비빔면
9,800원; 곱대 마제소바
말이 필요없는 미도인의 곱창 대창 볶음이 올라간 오직 미도인만의 시그니처 마제소바
13,800원; 미도인 가케소바
진한 가쓰오부시의 풍미가 살아있는 시원한 육수와 국내산 메밀의 고소함과 건강한 맛이 일품
9,500원; 단새우 가케소바
신선한 단새우를 먹기 좋게 손질하여 무려4마리나 소바에 곁들인 미도인 대표 여름소바 메뉴
12,800원; 미도인 우실장 떡볶이
미도인 총괄셰프의 특제소스와 돼지고기, 대파가 듬뿍 들어간 약빤메뉴(마라맛첨가)
9,500원; 미도인 곱창 떡볶이 (한정메뉴)
미도인 총괄셰프의 매콤 특제소스, 소곱창과 쫄깃한 떡의 하모니 특별 곱떡 메뉴(마라맛첨가)
13,900원; 미도인 스카치 에그 (한정메뉴)
15번의 조리 과정을 거쳐, 반숙 계란을 다진고기로 감싸 튀겨낸 초 울트라 강추 한정메뉴
4,800원; 찹쌀치즈볼
다들 아는 그맛인데 왜 질리지 않을까? 주문하면 확인가능!!
4,800원; 새우커틀렛
통새우가 듬뿍 들어가 식감도 좋고 맛도 좋은 새우 커틀렛
7,200원; 마리네이드 토마토 사라다
쉐프의 한땀한땀 정성으로 껍질을 벗겨 만든 마리네이드 방울토마토와 스테이크를 올린 샐러드
6,500원; 음료/주류
자몽허니에이드, 애플시나몬에이드, 체리벵쇼, 제로콜라, 콜라, 사이다, 병맥주
2,800~5,000원"
응야끼도리 강남점,34906890,요리주점,서울 서초구 서초대로77길 43 경원빌딩,0507-1447-9223,,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 반려동물 동반, 대기공간",,"수
15:30 - 05:00; 목
15:30 - 06:00; 금
15:00 - 07:00; 토
15:00 - 07:00; 일
15:00 - 06:00; 월(9/16)
추석 연휴15:00 - 06:00; 화(9/17)
추석15:00 - 06:00","가을 전어구이
변동; 겨울 석화
변동"
샤브쌈주머니 서울강남점,35516698,샤브샤브,서울 강남구 테헤란로5길 11,0507-1441-7701,샤브샤브 월남쌈에 삼겹살까지 있는 샤브쌈주머니 강남점,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 배달, 포장, 주차",,"매일
10:00 - 22:00
21:00 라스트오더","점심특선 소고기샤브+월남쌈 세트
대표
소고기+월남쌈(리필)+샤브야채(리필) +칼국수+볶음밥+샐러드바 기본제공
14,000원; 소고기샤브+월남쌈 세트
대표
소고기+월남쌈(리필)+샤브야채(리필) +칼국수+볶음밥+샐러드바 기본제공
27,000원; 소고기샤브+삼겹살(리필)+월남쌈 세트
대표
소고기샤브+삼겹살(무한)+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
32,800원; 소고기샤브+삼겹살+우삼겹 리필 세트
소고기샤브+삼겹살(무한)+우삼겹(무한)+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
34,800원; 오리구이+소고기샤브+월남쌈
월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
19,000원; 차돌박이구이+소고기샤브+월남쌈
월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
18,000원; 해물샤브+소고기샤브+월남쌈 세트
소고기샤브+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
29,000원; 월남쌈+소고기샤브 무한리필 세트
소고기샤브(무한)+월남쌈(무한)+칼국수+볶음밥+샐러드바 기본제공
31,800원; All 무한리필 Set
소고기샤브(무한),삼겹살(무한),우삼겹(무한),월남쌈(무한),칼국수+볶음밥+샐러드바 기본
35,800원"
오마카세 오사이초밥 강남역점,1202909771,"초밥,롤",서울 강남구 테헤란로1길 28-9 5층,0507-1363-0177,,"예약, 무선 인터넷",,"수
11:00 - 21:00
15:00 - 17:00 브레이크타임; 목
11:00 - 21:00
15:00 - 17:00 브레이크타임; 금
11:00 - 21:00
15:00 - 17:00 브레이크타임; 토
10:30 - 21:30
14:30 - 16:30 브레이크타임; 일
10:30 - 21:30
14:30 - 16:30 브레이크타임; 월(9/16)
추석 연휴10:30 - 21:30
14:30 - 16:30 브레이크타임; 화(9/17)
추석 당일 휴무","런치
오마카세 초밥 런치
19,000원; 디너
오마카세 초밥 디너
29,000원; 도미머리구이
도미머리구이. 결제시 요청사항에 적어주시면 더 빠르게 드실 수 있습니다
9,000원; 연어머리구이
연어머리구이. 결제시 요청사항에 적어주시면 더 빠르게 드실 수 있습니다
7,000원"
봉우이층집,37577974,돼지고기구이,서울 강남구 봉은사로18길 76 스타 팰리스,0507-1395-8454,고기부터 냉면까지 맛있는 강남역 고기집,"단체 이용 가능, 무선 인터넷, 예약, 남/녀 화장실 구분, 주차",,"매일
11:30 - 23:00
22:20 라스트오더","통삼겹대표
150g. 삼겹살중 가장 맛있는 국내산 고급 암퇘지만을 사용합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 이베리코 통목살대표
150g.이베리코는 스페인 흑돼지 품종으로. 스페인 청정지역에서 자연산 도토리를 먹고 자랍니다. 각종 언론에서 전세계 쉐프들이 죽기전 먹어야할 고기품종으로 이베리코를 추천합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 항정살대표
130g. 육질이 쫄깃하고 찰지며, 촘촘한 지방으로 부드러운 식감을 가집니다.항정살은 삼겹살의 10%만 도육되기 때문에 비싼 돈육입니다.제대로 교육받은 그릴러가 정성을 다해 고기를 구워드립니다.
19,000원; 항아리가위냉면매운맛2단계대표
물냉면과 비빔냉면을 동시에 맛볼수 있는 봉우에만 있는 스페셜 메뉴입니다
8,000원; 통삼겹대표
150g. 삼겹살중 가장 맛있는 국내산 고급 암퇘지만을 사용합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 항정살대표
130g. 육질이 쫄깃하고 찰지며, 촘촘한 지방으로 부드러운 식감을 가집니다.항정살은 삼겹살의 10%만 도육되기 때문에 비싼 돈육입니다.제대로 교육받은 그릴러가 정성을 다해 고기를 구워드립니다.
19,000원; 이베리코 통목살대표
150g.이베리코는 스페인 흑돼지 품종으로. 스페인 청정지역에서 자연산 도토리를 먹고 자랍니다. 각종 언론에서 전세계 쉐프들이 죽기전 먹어야할 고기품종으로 이베리코를 추천합니다. 제대로 교육받은 그릴러가 정성을 다해 고기를 구워드리며, 최고의 맛을 위해 고기는 3cm두께를 유지하며, 부드러운 식감과 육즙 가득한 풍미를 제공합니다. 5가지 찍먹소스 제공합니다.
16,000원; 한우육회
25,000원; 한우투뿔등심
130g
45,000원; 꽃게라면
직접 제조한 소스를 사용하며, 해물과 꽃게로 시원하고 칼칼한 육수맛을 보실수 있습니다
10,000원; 날치알볶음밥
* 1개 공기밥 반공기, 2개 한공기 5가지 재료와 날치알이 가득 들어가 고소한 맛 듬직한 맛을 보실수 있습니다
4,000원; 물냉면
함흥식 냉면으로 동치미 육수와 사골 육수의 조화로 시원하고 담백한 맛이며, 면이 얇아 소화도 잘되고 먹기에 편합니다!
8,000원; 비빔냉면
가늘고 쫄깃한 맛에 매콤한 양념이 더한 맛입니다!
8,000원; 항아리가위냉면매운맛2단계대표
물냉면과 비빔냉면을 동시에 맛볼수 있는 봉우에만 있는 스페셜 메뉴입니다
8,000원"
어거스트 힐 강남점,661051254,양식,서울 강남구 강남대로106길 25,0507-1478-8013,강남역 스테이크 대관 가능한 분위기 좋은 레스토랑,"예약, 무선 인터넷, 단체 이용 가능, 남/녀 화장실 구분, 포장, 주차, 발렛파킹",,"수
11:30 - 22:00
21:00 라스트오더; 목
11:30 - 22:00
21:00 라스트오더; 금
11:30 - 22:00
21:00 라스트오더; 토
11:30 - 22:00
21:00 라스트오더; 일
11:30 - 22:00
21:00 라스트오더; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","티본스테이크 (700g)
대표
120시간 웻 에이징(wet_aging) 한 티본을 그릴에 구워낸 요리
119,000원; 수제 베이컨 콥샐러드
21,900원; 채끝 스테이크 (300g)
탑초이스 이상급의 선별된 육류로 어거스트힐만의 숙성방식을 통해 풍미를 극대화한 채끝스테이크
49,900원; 토마호크 스테이크 (100g당)
최고급 품질의 새우 살, 등심, 갈빗살 세 가지 부위를 함께 즐길 수 있는 블랙 앵거스 최상 등급의 립아이 스테이크 (900g~1.2kg 주문 가능)
19,700원; 스모크치킨퀘사디아
부드럽게 수비드한 치킨, 스모키한 소스가 들어간 독특한 훈현향의 이색 퀘사디아
13,900원; 비프 버터 라이스
잠발라야 형식의 요리로 볶음밥과 리소토 사이의 음식으로 이해하시면 편하십니다. 푸짐한 양의 밥과 더불어 토핑 된 비프가 어우러진 메뉴입니다.
21,900원; 새우 오일 파스타
스파게티 면에 구운 블랙타이거 새우와 엑스트라 버진 올리브오일을 곁들인 레스토랑 대표 인기 파스타
20,900원; 비프 로제 파스타
여성분들의 많은 사랑을 받고 있는 레스토랑을 대표하는 인기 파스타
20,900원; 포터하우스 스테이크(100g당)
17,300원; 까르보나라
""평일점심에만"" 판매하는 말이 필요 없는 인기 파스타
13,000원; 새우 버터 라이스
맛있는 버터 라이스 위에 구운 블랙타이거 새우와 식재료를 곁들인 대표 인기 라이스 메뉴
21,900원; 포크찹 라이스
""평일점심에만"" 판매하는 레스토랑 대표 인기 라이스 메뉴
14,000원; 스파이스 치킨라이스
""평일점심에만"" 판매하는 매콤한 닭 다리 살 튀김과 버터 라이스
14,000원; 에이드
자몽, 오렌지, 모히또, 라벤더 레몬으로 구성된 상큼한 과일 에이드
6,000원"
플랫나인,1793702349,바(BAR),서울 서초구 강남대로65길 10 5층,0507-1389-9630,강남 분위기 좋은 재즈바에서 칵테일,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"수
18:00 - 24:00
23:30 라스트오더; 목
18:00 - 24:00
23:30 라스트오더; 금
18:00 - 02:00
01:30 라스트오더; 토
15:30 - 02:00
01:30 라스트오더; 일
18:00 - 24:00
23:30 라스트오더; 월
18:00 - 24:00
23:30 라스트오더; 화(9/17)
휴무","Signature Cocktail
대표
플랫나인서만 맛볼 수 있는 9가지 시그니처 칵테일
19,000원; NonAlcohol Signature
대표
Non Alcoholic Signature Cocktail
19,000원; 수비드 살치살 스테이크
대표
수비드한 프라임 등급의 살치살 스테이크와 제철 채소 컴포넌트
39,000원; 꿀대구 스테이크
대표
벌꿀집과 토마토 소스를 곁들인 스페인식 대구 스테이크
33,000원; 트러플 뇨끼
대표
블랙 트러플 퓨레와 송고 버섯 콩피를 곁들인수제 뇨끼
26,000원; 화이트 라구 파스타
대표
소금집 관찰레와 파슬리, 차이브로 맛과 향을 낸 화이트 라구 스파게티니
24,000원; 타마미소 까르보나라
대표
일본식 백된장과 노른자로 만든 타마미소, 소급집 관찰레, 치즈, 후추로 맛을 낸 스파게티니
22,000원; 갈릭 감바스 까수엘라
대표
4가지 방식의 마늘과 허브, 향신료를 곁들인 감바스 알 아히요와 바게트 5pcs
26,000원; 치즈 플래터
대표
8가지 치즈와 6가지 곁들임 메뉴로 구성된 모둠 플래터
29,000원; 크림치즈 보드
대표
벌꿀을 섞은 크림치즈에 견과류와 다양한 베리를 곁들인 스위트 플레이트
16,000원; NonAlcohol Squash
Non Alcoholic Squash Cocktail
17,000원; Cocktail (Classic / Wine / NON)
classic, wine, variation, non alcohol cocktail
14,000~23,000원; 바질&관자 파스타
제노바식 바질페스토와 토마토, 스트라차텔라, 피스타치오, 구운 관자를 곁들인 스파게티니
26,000원; 홍새우 토마토 파스타
홍새우와 딜, 바질, 스트라차텔라를 곁들인 토마토 스파게티니
22,000원; 푸타네스카
엔초비와 마늘, 케이퍼로 맛을 내고, 그린 올리브와 방울토마토를 곁들인 스파게티니
19,000원; 부라타 카프레제
부라타와 마리네이드한 방울토마토 콩카세, 바질을 곁들인 카프레제
28,000원; 관자구이
버터와 허브로 향을 낸 관자와 채소를 당근 퓨레와 함께 담아낸 관자요리
24,000원; 뽀모도로 비프볼
다진 소고기와 허브, 향신료를 섞어 만든 수제 비프볼과 뽀모도로 토마토 소스
19,000원; 구운 버섯과 제철 채소
각종 허브와 향신료로 맛을 낸 구운 버섯과 제철 채소
17,000원; 시저 샐러드
크루통과 그라나파다노, 시저 드레싱에 마늘 칩을 곁들인 클래식 샐러드
14,000원; 부라타 & 샤인머스캣
꿀에 절인 샤인머스캣과 피스타치오, 크랜베리를 곁들인 부라타
26,000원; 브리 구이 & 캔디드 피칸
수제 캔디드 피칸과 메이플 시럽을 곁들인 구운 브리
22,000원; 멜론 프로슈토
프로슈토와 발사믹, 그라나파다노 & 브라운 치즈를 곁들인 메론
19,000원; 버팔로 윙
14,000원; 프렌치 프라이
8,000원; 그린 올리브
6,000원; 브라우니 & 아이스크림
16,000원; 브라운치즈 크로플 & 아이스크림
16,000원; 스모어 딥
다크 커버쳐 초콜릿과 마시멜로우를 오븐에 구운 스위트 플레이트
14,000원; 와인
Red, White, Sparkling, Champagne
13,000~670,000원; Whisky
싱글몰트, 플렌디드, 버번 등
11,000~790,000원; COGNAC
Hennessy, Remy martin, Martell, Gautier
190,000~910,000원; VODKA
Danzka, Danzka flavor, Grey goose, Beluga noble
15,000~260,000원; GIN
Hendrick's, Malfy, Monkey47, no3, no10, botanist등
13,000~260,000원; TEQUILA
Jose cuervo, Flask 1965, Patron x.o cafe dark, Patron silver
13,000~330,000원; Liqueur
Jagermeister, Agwa, X-rated, Absinthe
10,000~260,000원; Beer
Draft Beer - 하이네켄 Bottled Beer - 버드와이저, 호가든 등
9,000~14,000원"
대진도원참치 강남역점,1008611365,생선회,서울 강남구 테헤란로 113 목화밀라트 지하1층 제비101호,0507-1473-4588,,"포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 단체 이용 가능, 남/녀 화장실 구분, 유아의자, 대기공간, 간편결제, 주차",,"수
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 목
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 금
11:00 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 토
11:30 - 22:50
14:30 - 16:30 브레이크타임
22:20 라스트오더; 일
정기휴무 (매주 일요일); 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","참치무한리필-혼골드(1인)(한정판매)
대표
참다랑어 끝판왕 적극추천합니다 대게, 간장게장, 전복, 홍게라면, 대하튀김 등 제공됩니다.
119,000원; 반반반초밥(황새치불,연어,참치)
대표
황홀합니다. 누구나 좋아하는 메뉴
19,900원; 회덮밥
대표
한번 먹어 본 사람은 없는 메뉴! 벌써부터 매니아 층이 많습니다. 전국최고의 회덮밥
10,900원; 도원특선초밥
대표
대박예감 계란,새우,장어,연어,참치
16,900원; 참연 정식(참치&연어, 점심)
대표
미친 조합 참치와 연어가 만났다 맛이 없을 수가 없네요 회18p 셀프초밥 구이 튀김 식사
27,900원; 혼마정식(1인)(점심)
대표
점심 정식 인기 탑 참다랑어회와 부족함 없는 사이드
39,900원; 참치무한리필-일품(1인)
대표
참다랑어 50%, 눈다랑어, 황새치 고급부위와 간장게장, 전복 등 제공합니다
59,000원; 참치단판메뉴-혼골드싱글플레이트(1인)
대표
참치회 리필없이, 혼골드와 같은 구성입니다.
99,000원; 참치무한리필-VIP(1인)(한정판매)
대표
참다랑어80%, 황새치 뱃살과 간장게장, 전복과 대게, 홍게라면, 대하튀김 등이 제공됩니다
89,000원; 리틀도원456
대표
어린이 전용(고학년) 참치회,초밥(계란,유부,새우),튀김,우동 소중히 모시겠습니다.
16,900원; 도원A(2인세트)
대표
특정식(or참연정식) 2인(회 36p), 반반반초밥(12p),홍게라면
83,900원; 일반정식(점심)
참치회 무려 18pcs(참다랑어 25%) 와 부족함이 없는 사이드
22,900원; 참치물회(물회덮밥)
히트예감! 날씨가 따뜻해 질 수록 폭발적인 인기를 얻을 물회! 참치물회
17,900원; 참치단판메뉴-VIP싱글플레이트(1인)
참치회 리필없이, VIP와 같은 구성입니다.
77,000원; 참치무한리필-대진(1인)
무한으로 마음껏 즐기세요 참다랑어30%, 눈다랑어 황새치 주요부위와 간장게장 등 제공됩니다
49,000원; 혼마정식+혼도로초밥6pcs
혼마정식과 혼도로초밥6pcs 고급부위의 황홀한 향연
54,900원; 참치혼도로초밥
혼마구로 뱃살만! 최고급 부위 초밥 12pcs
32,900원; 폭탄 회덮밥
회덮밥의 끝판왕 치솟는 인기
14,900원; 특정식(점심)
참치회 무려 18pcs(참다랑어 50%) 와 부족함이 없는 사이드
27,900원; 사케동(연어덮밥)
최고급 연어로 만든 사케동!
14,900원; 폭탄 알탕
14,900원; 리틀도원123
어린이 전용(저학년) 초밥(계란,유부,새우),튀김,우동 소중히 모시겠습니다.
11,900원; 도원B(2인세트)
특정식(or참연정식) 2인(회 36p),반반반초밥(12P),전복2미,홍게라면
92,900원; 연어초밥
19,900원; 참치일반초밥
19,900원; 참치일품초밥
26,900원; 알탕
10,900원; 알밥
10,900원; 대구탕
11,900원; 대구맑은탕
시원하다 개운하다 깔끔하다 바로 이거다
11,900원; 홍게라면
맛좋은 홍게의 감칠맛이 그대로
11,900원; 홍게된장찌개
11,900원"
땀땀,1298530125,베트남음식,서울 강남구 강남대로98길 12-5,02-554-8892,인기폭발 웨이팅폭발 맛있는 매운소곱창쌀국수,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 포장, 배달","생방송오늘저녁 1017회, 19.02.25.
2019년 2월 25일
 곱창쌀국수/불타는쌀국수; 생방송아침이좋다 535회, 18.07.04.
2018년 7월 4일
 곱창쌀국수; 2TV생생정보 471회, 17.12.14.
2017년 12월 14일
 고기폭탄쌀국수","수
11:00 - 22:00
20:30 라스트오더; 목
11:00 - 22:00
20:30 라스트오더; 금
11:00 - 22:00
20:30 라스트오더; 토
11:00 - 22:00
20:30 라스트오더; 일
11:00 - 22:00
20:30 라스트오더; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","프리미엄 보양 쌀국수
대표
땀땀 시그니처 보양쌀국수
17,000원; 매운 소곱창 쌀국수
대표
땀땀 시그니처 매운 소곱창 쌀국수
16,000원; 매운한우소곱창쌀국수
우리 한우 소곱창 쌀국수
24,000원; 짜조 넴람 (2ea)
돼지고기와 신선한 야채를 얇은 피로 감싸 튀겨낸 베트남 대표 튀김 요리
3,500원; 양지쌀국수
양지 쌀국수
11,000원; 우삼겹 쌀국수
우삼겹 쌀국수
12,000원; 양지 우삼겹 쌀국수
양지 우삼겹 쌀국수
13,000원; 바쿠테 보양쌀국수
싱가포르 바쿠테 갈비 쌀국수
16,000원; 소힘줄 보양 쌀국수
힘줄 쌀국수
16,000원; 숯불 직화 소고기 쌀국수
직화 프리미엄 소고기 쌀국수
14,000원; 소꼬리 보양 쌀국수
소꼬리 보양쌀국수
18,000원; 프라이드 바쿠테
베트남식 돼지갈비 튀김
19,000원; 하노이 분짜
직화 돼지고기, 신선한 야채, 튀김롤을 함께 제공되는 느억맘 소스에 젹셔 먹는 국수 요리
14,000원; 숯불구이 돼지고기 덮밥
숯불구이 돼지고기 덮밥
13,000원; 코코넛 슈림프 & 크리스피 롤
코코넛 가루를 입힌 신선한 새우와 다진새우를 튀긴 롤 요리
5,000원; 매운 우삼겹 쌀국수
매운 우삼겹 쌀국수
13,000원; 매운 쪽갈비 쌀국수
17,000원"
