name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
슐미랭삼 선릉점,1977837738,"육류,고기요리",서울 강남구 선릉로100길 32,02-567-3911,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",,"금
17:00 - 05:00; 토
17:00 - 22:00; 일
정기휴무 (매주 일요일); 월
17:00 - 05:00; 화
17:00 - 05:00; 수
17:00 - 05:00; 목
17:00 - 05:00","급랭 꽃삼겹
대표
15,000원; 급랭삼겹살
대표
국내산 1등급 삼겹살
15,000원; 관자우삼겹
우삼겹과 관자를 함께 제공합니다
15,000원; 바지락 쌈장찌개
7,000원; 바지락 순두부찌개
7,000원; 돼지김치 짜글이라면
7,000원; 부산가야밀면 (물/비빔)
7,000원; 볶음밥
3,000원; 구이용 모듬버섯
3,000원; 미나리&꽈리고추
3,000원"
유미식당 본점,1477237458,"육류,고기요리",서울 강남구 논현로94길 27 유미식당 본점,02-555-1460,,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 예약, 포장, 배달, 유아의자, 주차, 발렛파킹",,"금
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더; 토
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더; 일
11:00 - 21:00
16:00 - 17:00 브레이크타임
20:00 라스트오더; 월
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더; 화
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더; 수
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더; 목
11:00 - 07:00
14:00 - 16:00 브레이크타임
06:00 라스트오더","한우양념갈비(260g)
대표
엄선한 한우갈비대와 유미식당 비법양념의 만남
49,000원; 생갈비살(120g,미경산한우1++)
대표
1++(9) 최고 등급의 미경산 한우 갈비도체를 받아 갈비살을 발라낸 최고급 한우
63,000원; 생등심(130g),(한우1++)
1++(9)등급의 신선한 원물을 저온숙성한 한우 등심
53,000원; 꽃등심(130g),(한우1++)
저온숙성한 1++(9)등급 등심중 최고의 부위를 엄선한 꽃등심
63,000원; 살치살(100g),(한우1++)
1++(9) 최고 등급의 미경산 한우 갈비도체를 받아 갈비살을 발라낸 최고급 부위 한우
70,000원; 안창살(100g),(한우1++)
83,000원; 한우육회(180g)
유미식당의 베스트셀러 말해뭐해 JMT !
39,000원; 0.3삼겹살(150g)
신선한 국내산 한돈 삼겹살을 저온숙성하여 얇게 썰어낸 두께 0.3cm 삼겹살
17,000원; 2.0삼겹살(150g)
신선한 국내산 한돈 삼겹살을 저온숙성하여 얇게 썰어낸 두께 2cm 삼겹살
17,000원; 항정살(130g)
신선한 국내산 한돈 항정살
20,000원; 비빔냉면
9,000원; 물냉면
9,000원"
바우한우,37269613,"육류,고기요리",서울 강남구 선릉로89길 16 1층 바우한우,0507-1367-0440,,"단체 이용 가능, 예약, 무선 인터넷, 포장, 배달, 간편결제",,"토
10:30 - 22:00; 일
정기휴무 (매주 일요일); 월
10:30 - 22:00; 화
10:30 - 22:00; 수
10:30 - 22:00; 목
10:30 - 22:00; 금
10:30 - 22:00","한우등심 A++
대표
49,000원; 한우갈비살 A++
대표
49,000원; 소왕갈비
대표
38,000원; 돼지왕갈비
대표
24,000원; 바우한우스페셜
180,000원; 바우한우모듬
140,000원; 한우차돌박이 A++
39,000원; 한우담백육회 A++
39,000원; 한우살치살 A++
59,000원; 한우새우살 A++
69,000원; 한우 안창살 A++
75,000원; 능이버섯불고기전골(2인이상)
22,000원; 매운소갈비찜(2인이상)
20,000원; 한돈 오겹살
18,000원; 후식)물냉면/비빔냉면
6,000원; 후식)누룽지+된장찌개
6,000원; 후식)공기밥+된장찌개
3,000원; 계란찜
6,000원; 숙주갈비탕
15,000원; 능이숙주갈비탕
23,000원; 뚝불고기
12,000원; 한우소고기국밥
10,000원; 차돌박이 된장찌개
8,000원; 돼지김치찌개
8,000원; 불고기비빔밥+된장찌개
11,000원; 한우육회비빔밥+된장찌개
15,000원; 자연산 멍게새싹비빔밥+된장찌개
15,000원; 물 / 비빔냉면
10,000원; 한우육회냉면
15,000원; 왕만두
반절 3개 5,000원
8,000원"
난장캠프,34249769,"육류,고기요리",서울 강남구 강남대로114길 10 2층,0507-1311-1446,,"예약, 단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷",,"일
정기휴무 (매주 일요일); 월
16:00 - 22:30
21:20 라스트오더; 화
16:00 - 22:30
21:20 라스트오더; 수
16:00 - 22:30
21:20 라스트오더; 목
16:00 - 22:30
21:20 라스트오더; 금
16:00 - 22:30
21:20 라스트오더; 토
14:00 - 22:30
21:20 라스트오더","참숯초벌 삼겹살 (180g)
프리미엄 선별육을 정성스레 손질작업하여 500도 이상의 고온에서 참숯에 초벌한 삼겹살
17,000원; 참숯초벌 목살 (180g)
퍽살을 제거하여 소고기 식감의 부드러움과 육즙터지는 맛을 자랑하는 난장캠프 대표메뉴
17,000원; 참숯초벌 항정살 (150g)
극강의 고소함과 중독성 있는 부드러운 식감의 항정살
17,000원; 참숯초벌 양념항정살 (150g)
그 어디에서도 맛볼수 없는 난장캠프만의 필살기 메뉴. 고소함과 양념의 이상적인 조화
17,000원; 부채살 (160g)
프라임 1등급 소고기 시그니처 메뉴. 입안에서 녹아내리는 부드러움을 경험하실 수 있습니다
30,000원; 이베리코소세지 (120g)
스페인산 이베리코 원육 100프로의 고급 소세지
6,000원; 블랙타이거 새우구이 (250g)
오리지널 블랙타이거 왕새우 꼬치. 요청하시면 버터에 정성스레 구워드립니다
24,000원; 난장스페셜 A (모임/회식 추천)
부채살+삼겹살+목살+항정살+양념항정살+왕새우구이+이베리코소세지×2+난장샐러드+탕(찌개)
142,000원; 난장스페셜 B (모임/회식 추천)
삼겹살×2+목살×2+항정살+왕새우구이+이베리코소세지×2+난장샐러드+탕(찌개)
130,000원; 난장세트 A (3인기준)
부채살(160g)+삼겹살(200g)+목살(200g)+항정살(150g)+탕(찌개)
87,000원; 난장세트 B (3인기준)
삼겹살(180g)+목살(180g)+항정살(150g)+양념항정살(150g)+탕(찌개)
72,000원; 난장세트 C (3인기준)
삼겹살(270g)+목살(270g)+이베리코소세지×2+탕(찌개)
68,000원; 커플세트 (2인기준)
삼겹살(160g)+목살(160g)+항정살(120g)+탕(찌개)
52,000원; 추억의 도시락
5,000원; 반합라면
4,000원; 얼큰해물라면
7,000원; 반합짜파게티
5,000원; 난장샐러드
8,000원; 돼지섞어찌개
10,000원"
압구정화로구이 교대역점,1394374955,"육류,고기요리",서울 서초구 서초대로53길 21 1층,0507-1373-9219,,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 주차",,"금
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:30 라스트오더; 토
11:30 - 22:00
21:30 라스트오더; 일
11:30 - 22:00
21:30 라스트오더; 월
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:30 라스트오더; 화
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:30 라스트오더; 수
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:30 라스트오더; 목
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:30 라스트오더","압구정한판 800g
68,000원; 와규한판
63,400원; 화로한판 500g
43,500원; 마라반양념반
51,900원; 마라갈비살한판 500g
54,500원; 마라갈비살
10,900원; 양념갈비살한판 500g
48,500원; 양념갈비살
9,900원; 살살와규
13,900원; 눈꽃살치살
9,900원; 하늘토시살
8,900원; 황제갈비살
7,900원; 한우물회
20,900원; 한우육회
16,900원; 소고기해장국
8,000원; 된장찌개
7,000원; 김치찌개
7,000원; 비빔냉면
6,000원; 물냉면
6,000원"
방이편백육분삼십 교대점,1033062058,"육류,고기요리",서울 서초구 서초중앙로26길 3 1층,0507-1498-0664,,주차,,"금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:00 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더","소고기편백찜
대표
소고기 양지로 살코기와 지방이 적절하게 조화되어 있습니다
12,000원; 이베리코 편백찜
대표
이베리코 꽃먹살 부위로 담백하고 고소합니다
15,000원; 1++한우차돌 편백찜
대표
한우에서 1%만 나오는 특수부위로 거세한우 1++등급만 사용합니다
32,000원; 프리미엄 이베리코 편백찜
대표
세계4대진미로 알려진 이베리코중에서도 최싱급 등급인 베요타를 사용합니다
22,000원; 등심샤브샤브
대표
프라임 등급의 등심부위를 사용합니다
16,000원; 오징어 무침회
대표
무의 아삭함과 오징어의 쫄김함이 어우러진 매콤 새콤한 무침회
13,000원; 간장새우장
대표
특제 간장에 48시간 숙성시킨 새우6마리
13,000원; 볶음우동
대표
오동면과 이베리코 고기를 볶아서 부추,계란,다진마늘과 비벼먹는 매콤한 면요리
10,000원; 된장찌개
7,500원; 김치찌개
8,000원; A세트 소고기편백찜세트
점심특선/평일 1시30분까지
11,900원; B세트 아베리코편백찜세트
점심특선/평일 1시30분까지
14,900원; 간장새우밥
특제 간장에48시간 숙성한 새우 3마리와 계란 후리이크가 올려진 밥
8,500원; 소고기덮밥
부드러운 소고기를 표고버섯,양파와 매실원액이 들어간 간장소스에 볶은 덮밥
8,000원; 이베리코 덮밥
이베리코 돼지 꽃목살과 숙주,양파를 매콤한 소스에 볶음 덮밥
8,500원; 소고기 된장찌개
(공기밥 별도)
6,500원; 이베리코 김치찌개
공기밥 별도
7,000원; 소고기우동
소고기와 우동면 특제 간장육수로 만들어진 구수한 우동
8,000원"
경복궁 블랙 오크우드점,1231952695,"육류,고기요리",서울 강남구 테헤란로87길 46 오크우드프리미어 호텔 1층 경복궁블랙,02-3466-8383,,"단체 이용 가능, 주차, 남/녀 화장실 구분, 예약, 포장",,"토
11:30 - 22:00; 일
11:30 - 22:00; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임","익스크루시브 코스
대표
랍스타가 포함된 경복궁 블랙만의 대표 코스 입니다.
200,000원; 블랙 프리미엄 코스
대표
당일 신선한 한우가 모둠으로 제공되는 제일 인기 있는 코스 입니다.
150,000원; 한정식코스
대표
하루전 미리 예약 후 이용 가능한 한정식 코스 입니다.상견례 및 잔치에 잘 어울립니다.
105,000~125,000원; 시그니쳐 그릴 코스
숯불을 사용해 구워드리는 구이 코스 입니다. 다양한 고기를 선택하셔서 드실 수 있습니다.
93,000~145,000원; 상견례 한정식(갈비찜 제공)
상견례 한정식(경복궁 한정식) 은 하루전 미리 예약 하셔야 이용 가능하십니다.
105,000원; 평일 런치 한정식(한상 차림)
한상으로 차려지는 평일 점심 한정식 입니다. 식사는 된장찌개와 공기밥으로 제공됩니다.
56,000~75,000원; 평일 점심 식사반상
평일 점심에 이용 가능한 식사 메뉴 입니다.8인이상 단체 예약시에는 이용이 어렵습니다.
35,000~50,000원; 주말 세트
주말/공휴일 점심에 이용 가능한 구이세트 입니다. 코스보다 간단히 드실수 있는 메뉴 입니다
83,000~130,000원; 주류 반입비
30,000원"
광복집 역삼본점,1143864615,"육류,고기요리",서울 강남구 테헤란로13길 8-3 지하1층,0507-1440-6585,,"단체 이용 가능, 포장, 배달, 무선 인터넷, 주차",,"금
10:00 - 05:00
04:40 라스트오더; 토
17:00 - 05:00
04:40 라스트오더; 일
17:00 - 05:00
04:40 라스트오더; 월
10:00 - 05:00
04:40 라스트오더; 화
10:00 - 05:00
04:40 라스트오더; 수
10:00 - 05:00
04:40 라스트오더; 목
10:00 - 05:00
04:40 라스트오더","주인장추천
대표
뭉티기와 생차돌사시미,생살치사시미, 등골,우니,단새우등 주인장이 그날의 신선함을 드립니다.
89,000원; 프리미엄모듬육사시미(5가지부위)
국내최초 한우1++(9)모듬육사시미를 선보입니다. 5가지부위로 풍미와 육향을 느껴보세요.
89,000원; 뭉티기
한우암소 뭉티기를 파는곳은 강남서 두곳 뿐입니다.( 같은도축장)
40,000원; 한우육회(도축3일이내)
40,000원; 모듬수육
45,000원; 양지수육
38,000원; 차돌오드레기
39,000원; 한우육회비빔밥
16,000원; 광복탕(한우들깨해장국)
15,000원; 양지국밥
14,000원; 한우된장술밥
11,000원"
냉동고집 역삼점,1442932101,"육류,고기요리",서울 강남구 테헤란로25길 9 201호,0507-1435-9301,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"금
11:00 - 24:00
14:00 - 16:00 브레이크타임
23:00 라스트오더; 토
14:00 - 24:00
23:00 라스트오더; 일
14:00 - 24:00
23:00 라스트오더; 월
11:00 - 24:00
14:00 - 16:00 브레이크타임
23:00 라스트오더; 화
11:00 - 24:00
14:00 - 16:00 브레이크타임
23:00 라스트오더; 수
11:00 - 24:00
14:00 - 16:00 브레이크타임
23:00 라스트오더; 목
11:00 - 24:00
14:00 - 16:00 브레이크타임
23:00 라스트오더","냉동삼겹살
대표
15,000원; 오징어미나리무침
대표
9,000원; 물냉면
8,000원; 비빔냉면
8,000원; 호박찌개
8,000원; 청국장찌개
8,000원; 김치찌개
8,000원; 오징어찌개
8,000원; 고기볶음밥
4,000원; 국물떡볶이
8,000원; 계란찜
4,000원; 골뱅이무침
18,000원; 오뎅탕
15,000원; 삼겹살정식(런치)
구운삼겹살+구운야채+찌개1종(호박찌개,오징어찌개,김치찌개,청국장)+공기밥 (2인이상주문)
18,000원; 들기름소바(런치)
9,000원; 슬러쉬소주
참이슬,처음처럼,진로이즈백,새로
5,000원; 시원한맥주
카스,테라,켈리
6,000원; 냉동고집하이볼
8,000원; 자두하이볼
8,000원; 유자하이볼
8,000원; 별빛청하
7,000원; 라면/비빔면/짜파게티
6,000원; 대파/미나리추가
5,000원; 공기밥
1,000원"
영동그집,1005495070,"육류,고기요리",서울 강남구 봉은사로1길 42-8,0507-1483-9902,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"일
12:00 - 23:00
15:00 - 17:00 브레이크타임; 월
16:30 - 23:00; 화
16:30 - 23:00; 수
16:30 - 23:00; 목
16:30 - 23:00; 금
16:30 - 23:00; 토
12:00 - 23:00
15:00 - 17:00 브레이크타임","영동 원갈비(150g)
대표
기존의 돼지갈비 형태와는 다르게 먹기 좋은 한입 크기로 정형하여 주문시 즉석으로 양념을 묻혀 제공합니다. 순수 돼지갈비 부위만을 사용하며 오랜시간에 걸쳐 직접 개발한 불갈비입니다.
16,000원; 돼지 가리비(300g)
대표
36,000원; 콜키지차지
와인 종류 병당 2만원 위스키 꼬냑 고량주 등 3만원
20,000~30,000원; 돼지 감자살(150g)
16,000원; 그집 삼겹살(150g)
17,000원; 돼지갈비김치찌개
8,000원; 그집된장술밥
8,000원; 그집 물쫄면
7,000원; 그집리조또
6,000원; 제주목살
19,000원; 그집비빔쫄면
8,000원"
방이편백 육분삼십 역삼역점,1266322046,"육류,고기요리",서울 강남구 테헤란로29길 5 1층 방이편백 육분삼십,0507-1460-1464,,주차,,"금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 토
11:00 - 22:00
21:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더","1++한우 차돌 편백찜
대표
한우에서 1%만 나오는 특수부위로 거세한우 1++ 등급(No.9) 사용합니다.
35,000원; 소고기 편백찜
대표
전통요리 세이로무시를 한식으로 접목시켜 합리적인 가격 그리고 건강, 신선함 3박자를 모두 갖춘 요리로써 국내산 편백나무 틀을 이용하여 쩌먹는 요리입니다.
13,000원; 이베리코 편백찜
전통요리 세이로무시를 한식으로 접목시켜 합리적인 가격 그리고 건강, 신선함 3박자를 모두 갖춘 요리로써 국내산 편백나무 틀을 이용하여 쩌먹는 요리입니다.
16,000원; 이베리코 샤브샤브
11가지 신선한 야채와 비법육수, 이베리코 흑돼지 고기가 같이 제공 됩니다.
15,000원; 등심 샤브샤브
프라임 등급의 알목심 부위를 사용합니다.
16,000원; 오징어 무침회
무의 아삭한 식감 그리고 오징어의 쫄깃함이 어우러진 매콤 새콤한 무침회
13,000원; 간장 새우장
특제 간장에 48시간 숙성한 새우 6마리
13,000원; 간장 새우밥
특제 간장에 48시간 숙성한 새우 3마리와 계란, 후레이크가 올려진 밥
8,500원; 이베리코 김치찌개
이베리코가 들어가 더욱 깊고, 매콤칼칼한 김치찌개
7,000원; 소고기 된장찌개
소고기가 들어가 더욱 깊고 구수한 된장찌개
6,500원; 이베리코 덮밥
이베리코 꽃목살과 숙주, 양파를 매콤한 소스에 볶은 덮밥
8,500원; 볶음우동
우동면을 흑돼지 고기와 같이 볶아서 부추, 계란, 다진마늘과 비벼먹는 매콤한 우동 요리
10,000원; 소고기우동
소고기와 우동면 특제 간장육수로 만들어진 구수한 우동
8,000원; 매콤쫄면
쫄깃한 면발이 매력적인 매콤한 쫄면
7,000원; 소고기 덮밥
부드러운 소고기를 표고버섯, 양파와 매실원액이 들어간 간장소스에 볶은 덮밥
8,000원"
강남수랏간,38274146,"육류,고기요리","서울 강남구 역삼로 410 1층, 2층",02-567-5123,,"단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 예약, 유아의자, 대기공간, 주차",,"매일
10:00 - 21:40","돼지갈비
대표
3년된 시골된장과 각종 재료로 알맞게 숙성시켜 짜거나 달지 않아 담백하고 깊은 맛이 특징
20,000원; 한우꽃등심1++
대표
최고등급의 한우를 숯불 직화구이로 최고의 맛을 자랑
32,000원; 갈비탕
15,000원; 한우국밥
11,000원; 함흥냉면
11,000원; 삼겹살
19,000원; 목살
19,000원; 갈매기살
19,000원; 항정살
24,000원; 뚝배기불고기
11,000원; 차돌된장
11,000원; 육회비빔밥(된장찌개포함)
16,000원"
송추가마골인어반 강남점,1996160834,"육류,고기요리",서울 강남구 테헤란로 134 포스코타워 역삼 지하 1층,02-554-9290,,"예약, 단체 이용 가능, 주차, 포장, 무선 인터넷",,"매일
11:15 - 21:45
21:00 라스트오더","가마골갈비
대표
송추가마골의 대표 명품갈비(포장 구매 시 10%할인)
35,000원; 갈비탕
대표
오랜시간 끓여내 깊고 구수한 맛이 일품인 송추가마골 정통 갈비탕
15,000원; CAB 우대本갈비
프리미엄 소고기의 선두주차 CAB원료육을 사용해, 육즙이 풍부한 양념갈비(2인분씩 주문)
41,000원; CAB설화갈비살
쫄깃한 식감과 풍부한 육즙, 깊은 감칠맛이 살아있는 즉석양념 갈비살
25,000원; 송추갈비정식
평일 점심특선
34,000원; 송추갈비
송추가마골 인어반 대표 갈비메뉴 포장 구매 시 10%할인
41,000원; 소왕갈비
살이 연하고 부드러운 최고급 왕갈비(포장구매 시 10%할인)
53,000원; 한돈명품구이
도톰한 육질에 정통갈비양념으로 달콤한 맛이 일품인 대표 돼지구이 메뉴
27,000원; 한우채끝등심
숙성시킨 한우등심으로 하얀 눈꽃같은 마블링이 일품인 한우메뉴
50,000원; 가마골갈비 정식(런치,평일)
송추가마골 특제양념 가마골갈비와 각종찬과 냉면 or 솥밥을 함께 즐기는 정식메뉴(2인이상)
31,000원; 모둠한우
99,000원; 안심
52,000원; 육회&육사시미
32,000원; 본갈비탕
깊고 진하게 우려낸 육수와 LA갈비식컷팅으로 한 입에 편하게 즐길 수 있는 갈비탕
13,000원; 시래기갈비탕
14,000원; 능이갈비탕
17,000원; 냉면(물/비빔)
오랜 전통방식 그대로 담백하고 깔끔한 맛이 일품인 시그니처 냉면
11,000원"
서초동연가 교대점,13198485,"육류,고기요리",서울 서초구 서초대로46길 100,0507-1401-4259,,"예약, 단체 이용 가능, 포장, 배달","굿모닝대한민국 580회, 13.08.16.
2013년 8월 16일
 ","금
17:00 - 02:00; 토
17:00 - 02:00; 일
정기휴무 (매주 일요일); 월
17:00 - 02:00; 화
17:00 - 02:00; 수
17:00 - 02:00; 목
17:00 - 02:00","박살사시미 (육사시미)
대표
55,000원; 육회
대표
29,000원; 수육
35,000원; 도가니
35,000원; 더덕육회
35,000원; 세트메뉴 : 박살사시미+육회
49,000원; 세트메뉴 : 박살사시미+수육
59,000원; 세트메뉴 : 육회+수육
59,000원; 불총육회
32,000원; 반반육회
32,000원; 불고기
32,000원; 한우스지 오뎅탕
29,000원; 골뱅이무침
27,000원; 더덕구이
25,000원; 더덕무침
23,000원; 도토리 묵무침
20,000원; 두부조림
23,000원; 간천엽
20,000원; 김치전
17,000원; 부추전
17,000원; 반반전
20,000원; 묵냉채
13,000원; 육회비빔밥
13,000원; 한우국밥
10,000원; 한우 라면
9,000원"
까사생갈비,593588180,"육류,고기요리",서울 강남구 봉은사로2길 23 . 2층 까사생갈비,0507-1384-5705,,"무선 인터넷, 남/녀 화장실 구분, 예약, 단체 이용 가능, 주차, 발렛파킹",,"금
12:00 - 22:30; 토
12:00 - 22:30; 일
12:00 - 22:00; 월
12:00 - 22:30; 화
12:00 - 22:30; 수
12:00 - 22:30; 목
12:00 - 22:30","숙성 생갈비
대표
최고급 원육, 신선한 고기, 부드러운 식감과 고소한 맛이 일품입니다.
18,000원; 에베리코 베요타 블랙라벨 목살
대표
스페인 청정지역 자연방목, 소고기 같은 마블링, 부드러운 식감과 고소한 맛
19,000원; 황제 소 꽃갈비
대표
최고급 부위인 6~8번 꽃갈비를 사용하여, 부드러운 식감과 풍부한 육즙이 특징입니다.
35,000원; 숙성 삼겹살
최상의 맛을 위한 숙성, 부드러운 식감과 고소한 맛
18,000원; 프라임 갈비 2인세트
최상의 맛 프라임 등급 진갈비, 숙성 생갈비, 다양한 사이드 메뉴
59,000원; 이베리코&생갈비 모듬세트
세계 4대 진미 이베리코 베요타 블랙라벨의 목살과 국내산 숙성 생갈비로 구성된 세트 메뉴
89,000원; 황제 소 꽃갈비 &숙성 생갈비세트
최고급 부위인 6~8번 꽃갈비 와 국내산 숙성 생갈비로 구성된 세트 메뉴로 3~4인 메뉴
109,000원; 시그니처 미식가 세트
소꽃갈비(2인분)+생갈비(2인분)+목살(2인분) + 감바스 + 돈키호테 샐러드+챔피온 6개
148,000원; 후식 소고기 된장찌개
우삼겹과 된장의 절대 궁합
7,000원; 후식 냉면(물/비빔)
입맛 없을 때 시원하고 매콤한 냉면
7,000원; 돈키호테 샐러드
통 양상추와 프로슈토를 칼로 꽃은 푸짐한 샐러드
7,000원; 감바스 알 아히요
올리브 오일에 마늘, 페페론치노, 새우를 넣고 끓인 스패니쉬 타파스 고기와 함께 주문하면 불판에 끓여 드실 수 있습니다.
7,000원; 메종 델 챔피온 6개
양송이버섯과 초리조로 맛을낸 헤밍웨이의 단골 집 요리, 버섯 타파스
7,000원; 치즈 계란찜
5,000원"
다이닝갈비 삼성본점,1402276053,"육류,고기요리",서울 강남구 테헤란로81길 62-4 다이닝 갈비,0507-1305-0095,,"단체 이용 가능, 예약, 남/녀 화장실 구분",,"토
16:00 - 22:30
22:00 라스트오더; 일
16:00 - 22:30
22:00 라스트오더; 월
16:00 - 22:30
22:00 라스트오더; 화
16:00 - 22:30
22:00 라스트오더; 수
16:00 - 22:30
22:00 라스트오더; 목
16:00 - 22:30
22:00 라스트오더; 금
16:00 - 22:30
22:00 라스트오더","돼지왕갈비1인분300g
한돈 72시간 숙성갈비
17,500원; 생삼겹살 1인분 200g
육즙이 가득한 국내산 한돈 생삼겹살
16,000원; 갈비뚝배기알밥
고소한 모짜렐라 치즈와 톡톡터지는 날치알 그리고 갈비의 환상적인 조화
8,000원; 꽃게 라면
속이 꽉 찬 꽃게가 풍덩 팟도 향도 가득한 얼큰 해장라면
7,000원; 차돌된장술밥
한국인의 입맛 취향저격, 야채 베이스의 진한 감칠맛과 칼칼함이 일품인 된장술밥
7,000원; 갈비 파스타
오일 베이스의 담백함과 달달한 갈비의 조화
8,000원; 트러플갈비리조또
트러플 풍미와 갈비의 환상적인 만남
9,900원; 다이닝하이볼
깔끔하고 부드러운 목넘김으로 남여 모두 선호도가 높은 하이볼
7,500원; 구아바 하이볼
여성에게 인기인 달달하고 깔끔한 끝맛이 느껴지는 하이볼
8,000원; 애플 하이볼
사과를 한입 가득 머금은 듯한 향과 아름다운 잔향을 남기는 하이볼
8,000원; 진저허니레몬 하이볼
섬세한 진저의 향과 허니레몬의 감칠맛이 입 안에서 맴돌다 여운을 남기는 하이볼
8,000원"
서울갈매기 역삼점,1385816735,"육류,고기요리",서울 강남구 언주로108길 16,0507-1362-2211,,단체 이용 가능,,"토
16:30 - 22:30; 일
16:30 - 22:30; 월
11:30 - 22:30
14:30 - 16:30 브레이크타임; 화
11:30 - 22:30
14:30 - 16:30 브레이크타임; 수
11:30 - 22:30
14:30 - 16:30 브레이크타임; 목
11:30 - 22:30
14:30 - 16:30 브레이크타임; 금
11:30 - 22:30
14:30 - 16:30 브레이크타임","서울갈매기
대표
15,000원; 매콤갈매기
15,000원; 돼지왕갈비
16,000원; 생삼겹살
16,000원; 소갈비살
17,000원; 양념갈비살
17,000원; 껍데기
9,000원; 후식/목살김치찌개
5,000원; 후식/김치말이국수
5,000원; 후식/멸치국수
5,000원; 숯불꼼장어
16,000원; 후식메뉴식사
7,000원; 서울닭갈비
16,000원; 점심/석쇠불고기
9,000원; 점심/고추장불고기
9,000원; 점심/목살김치찌개
8,000원; 점심/김치말이국수
7,000원"
민규 삼성점,1379805770,"육류,고기요리",서울 강남구 봉은사로84길 9 1층 민규 삼성점,0507-1369-0356,,"단체 이용 가능, 주차, 예약, 남/녀 화장실 구분, 무선 인터넷",,"토
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 일
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더","1++ 한우 구이 시그니쳐코스
대표
워터에이징으로 숙성한 1++ 한우구이를 드실 수 있는 민규 삼성점의 대표메뉴입니다.
149,000원; 1++ 한우 구이 런치세트
대표
1++ 한우구이를 드실 수 있는 민규 삼성점의 대표메뉴입니다.
69,000원; 1++ 한우 관서풍스키야키 스페셜코스
1++ 한우등심을 이용한 관서풍 스키야키 디너코스입니다.
129,000원; 1++ 한우 관서풍스키야키 런치세트
1++ 한우를 이용한 관서풍 스키야키세트입니다.
49,000원"
일점사 교대점,1851275899,"육류,고기요리",서울 서초구 반포대로22길 94,02-582-0321,,,,"매일
11:00 - 23:00
16:00 - 17:00 브레이크타임","양념소갈비살+등심 1.2kg
대표
양념소갈비살700g+등심500g, (미국,호주산)
85,000원; 양념소갈비살 1.4kg (손질전)
대표
(미국,호주산) 안창살혼합
85,000원; 등심 1kg (손질전)
대표
(미국,호주산)
85,000원; 참나무훈연삼겹살 1.4kg (초벌전)
대표
독일, 칠레산
65,000원; 양념소갈비살 700g (손질전)
(미국,호주산) 안창살혼합
47,000원; 등심 500g (손질전)
(미국,호주산)
47,000원; 참나무훈연삼겹살 700g (초벌전)
독일, 칠레산
39,000원"
